listing_id,name,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,reviews_per_month,availability_365
32870418,Clean and Beautiful San Diego Private Room,92126,32.90196,-117.1197,Private room,36.0,7.0,3.0,2019-06-18,8.0,,
32892348,Caminito T Private Room San Diego,92126,32.90224,-117.11823,Private room,36.0,7.0,1.0,2019-06-05,8.0,,
19866905,1 bedroom available in 3 bedroom home,92115,32.75333,-117.07292,Private room,25.0,10.0,0.0,,1.0,,
21826670,In Heart of Pacific Beach! - Free Airport Pickup,92109,32.80398,-117.23516,Private room,125.0,2.0,6.0,2018-09-02,2.0,,
23855443,Single Bedroom in a pleasant San Diego home,92111,32.79791,-117.1864,Private room,50.0,5.0,6.0,2019-07-14,2.0,,
25555080,Gorgeous Suburban Guesthouse in the hills of Poway,92131,32.92805,-117.01826,Private room,250.0,1.0,0.0,,0.0,,
26637739,Bird Rock Beach Cottage #2,92037,32.81451,-117.2636,Private room,250.0,1.0,5.0,2019-05-20,9.0,,
36646694,Private bed with queen size aero bed private bath,92071,32.85115,-117.01512,Private room,250.0,1.0,0.0,,4.0,,
32265381,San Diego Clean & Beautiful Pvt Rm,92126,32.9019,-117.11994,Private room,35.0,7.0,1.0,2019-03-14,8.0,,
10296441,Studio on Canyon for *One Guest Only*,92116,32.7692,-117.12612,Entire home/apt,120.0,2.0,83.0,2018-12-16,1.0,,
27505146,Private  bedroom/bathroom very charming and quite,92117,32.83487,-117.18518,Private room,48.0,5.0,20.0,2019-08-09,1.0,,
30961189,San Diego Private Room w/ Shared Jack n' Jill bath,92129,32.94837,-117.12804,Private room,48.0,5.0,7.0,2019-07-27,3.0,,
31594416,San Diego Queen Bed Shared Bathroom,92129,32.94787,-117.12856,Private room,48.0,5.0,1.0,2019-03-03,3.0,,
33910086,Modern condo in the Heart of Bird Rock,92037,32.81635,-117.27152,Private room,120.0,2.0,11.0,2019-07-18,1.0,,
35600332,Master bedroom with private entrance motel style,92115,32.76014,-117.07256,Private room,120.0,2.0,1.0,2019-07-21,4.0,,
24307555,GREAT PLACE QUIET 5 min walking CONV CTR/ Gaslamp,92101,32.70969,-117.16156,Private room,119.0,2.0,25.0,2019-04-29,1.0,,
3560755,Charming Spanish house in San Diego,92104,32.74037,-117.12102,Private room,79.0,3.0,2.0,2019-07-21,0.0,,
28339051,|Convention Center| MASTER GUEST ROOM  DOWNTOWN SD,92101,32.71386,-117.15637,Private room,79.0,3.0,15.0,2019-07-27,3.0,,
18754789,Cozy Downtown 2 Bedroom Condo (1 room) Available,92101,32.71654,-117.15752,Private room,77.0,3.0,12.0,2017-08-06,1.0,,
4424457,"Priv Rm, Bay Park, SeaWorld Area",92117,32.79251,-117.19782,Private room,75.0,3.0,2.0,2015-07-13,1.0,,
23565666,Private Room & Bath in Heart of North Park,92104,32.74727,-117.1288,Private room,32.0,7.0,4.0,2019-04-12,1.0,,
1261964,"Modern, Minimalist Luxe Penthouse",92110,32.76602,-117.18596,Private room,110.0,2.0,12.0,2018-10-06,1.0,,
4831721,Perfect Single Room,92037,32.85057,-117.2577,Private room,110.0,2.0,30.0,2019-07-29,1.0,,
20872804,Room w/private bath in Del Mar near shops & fwy,92130,32.95739,-117.23289,Private room,110.0,2.0,4.0,2018-12-09,3.0,,
26658350,Logan Heights Modern Charmer Bedroom #2,92113,32.69727,-117.10805,Private room,55.0,4.0,7.0,2018-09-10,1.0,,
29317959,Private Bedroom in North Park,92104,32.74784,-117.13655,Private room,44.0,5.0,3.0,2018-11-03,2.0,,
31054563,Room with shared bath,92126,32.90076,-117.12011,Private room,22.0,10.0,1.0,2018-12-26,1.0,,
32392729,Suite Amy 4,92127,33.00167,-117.08537,Private room,30.0,7.0,1.0,2019-08-09,5.0,,
22401418,"Spacious Private Executive Studio - UCSD, UTC, 805",92111,32.8086,-117.17469,Entire home/apt,69.0,3.0,47.0,2019-08-13,2.0,,
599607,Backyard Treehouse Flat,92103,32.74407,-117.17589,Private room,200.0,1.0,0.0,,2.0,,
2636761,Romantic room under the blue dome,92037,32.8504,-117.25745,Private room,100.0,2.0,41.0,2019-08-05,1.0,,
4084417,Quaint room with shared bathroom,92037,32.8511,-117.25752,Private room,100.0,2.0,25.0,2019-08-07,1.0,,
9307233,Gaslamp Studio with Parking,92101,32.7125,-117.16559,Entire home/apt,200.0,1.0,0.0,,1.0,,
16190507,Central apartment for business and leisure,92111,32.81878,-117.17227,Private room,40.0,5.0,17.0,2019-05-23,2.0,,
20883787,Stand Alone Studio Apartment Unit,92115,32.75843,-117.05477,Entire home/apt,100.0,2.0,9.0,2019-07-27,2.0,,
21487812,PRIVATE BEDROOM DOWNTOWN 2 BED/ 2 BATH #4,92101,32.71124,-117.15113,Private room,40.0,5.0,0.0,,19.0,,
21514496,PRIVATE BEDROOM DOWNTOWN 2 BED/ 2 BATH #5,92101,32.71104,-117.1498,Private room,40.0,5.0,1.0,2017-11-17,19.0,,
33016899,Private bedroom and bathroom in quiet Old Town,92110,32.74842,-117.19086,Private room,50.0,4.0,2.0,2019-06-03,1.0,,
7240493,10 min to downtown for Comic Con!,92103,32.746,-117.15141,Private room,197.0,1.0,0.0,,1.0,,
149565,Comic-Con ROOM in Mission Bay area house,92117,32.80142,-117.2014,Private room,65.0,3.0,43.0,2019-07-21,2.0,,
20846926,Your own privacy with the at-home atmosphere!,92122,32.84255,-117.22419,Private room,65.0,3.0,4.0,2019-07-28,4.0,,
23238267,La Jolla UTC Near UCSD Private Room/Bath,92122,32.86171,-117.22626,Private room,65.0,3.0,26.0,2019-07-29,1.0,,
28989556,Reed Retreat,92109,32.79378,-117.24573,Private room,65.0,3.0,2.0,2019-06-07,1.0,,
167760,Traveler's Haven - Central to all!,92126,32.91104,-117.1302,Private room,48.0,4.0,71.0,2019-04-30,2.0,,
1494013,Fully Furnished Rooms for Rent!,92115,32.77178,-117.07181,Private room,95.0,2.0,12.0,2018-07-23,5.0,,
7484137,Furnished Private room closest SDSU,92115,32.77268,-117.07025,Private room,95.0,2.0,9.0,2019-04-13,5.0,,
28827902,Fully Furnished X -Large Bedroom!Closest to SDSU!,92115,32.76628,-117.07049,Private room,95.0,2.0,0.0,,5.0,,
30959742,Clean and cozy bedroom,92129,32.9465,-117.12896,Private room,37.0,5.0,3.0,2019-07-31,3.0,,
172519,Upstairs Room/Pt. Loma,92106,32.74129,-117.21853,Private room,90.0,2.0,53.0,2019-01-13,3.0,,
17803837,SINGLE room close to the beach!,92109,32.80997,-117.25503,Private room,60.0,3.0,5.0,2017-07-19,1.0,,
22330739,Your own private Holiday Resort with Pool & SPA.,92111,32.79643,-117.17908,Private room,60.0,3.0,3.0,2018-09-15,1.0,,
22401036,Quiet central San Diego room w/shared bathroom.,92111,32.80982,-117.17478,Private room,60.0,3.0,11.0,2019-07-30,2.0,,
36820357,"Cozy, Sea N  Bay Breezes - downtown 5 miles away!",92110,32.78807,-117.20402,Private room,90.0,2.0,0.0,,2.0,,
13513606,Bedroom in Normal Heights,92104,32.75559,-117.12116,Private room,59.0,3.0,2.0,2016-07-25,1.0,,
37175836,Fully furnished house,92123,32.79101,-117.15539,Private room,175.0,1.0,0.0,,2.0,,
37376447,The best local. Room for rent is my place,92108,32.77094,-117.14293,Shared room,175.0,1.0,0.0,,3.0,,
20070520,"☮️ Private Room: Mindfulness, Backyard, Trees! ☮️",92111,32.78704,-117.16624,Private room,24.0,7.0,3.0,2017-12-17,2.0,,
3647778,Private Room 1.5 blocks from beach,92107,32.74148,-117.25281,Private room,165.0,1.0,1.0,2014-07-27,1.0,,
33547305,cozy private bedroom near UCSD in UTC,92122,32.85812,-117.20951,Private room,55.0,3.0,3.0,2019-08-17,8.0,,
7619045,San Diego surf bed and Breakfast,92126,32.9234,-117.16558,Private room,80.0,2.0,2.0,2019-06-10,2.0,,
12207154,Great Bed and bath in the ❤️ of PB!,92109,32.80047,-117.23899,Private room,80.0,2.0,33.0,2019-08-08,2.0,,
16132490,Cable St. Ocean Cottage/shared,92107,32.74025,-117.2541,Private room,80.0,2.0,10.0,2019-05-26,2.0,,
21514571,PRIVATE BEDROOM DOWNTOWN 2 BED/ 2 BATH #6,92101,32.70983,-117.1508,Private room,40.0,4.0,2.0,2018-12-28,19.0,,
28106549,"Nice place, in the heart of Hillcrest.",92103,32.75294,-117.16523,Private room,80.0,2.0,0.0,,1.0,,
35267481,Cozy private room in San Diego/La Jolla,92122,32.8671,-117.21977,Private room,80.0,2.0,4.0,2019-08-06,1.0,,
35686800,Elle’s place,92109,32.79274,-117.23434,Private room,80.0,2.0,1.0,2019-06-14,2.0,,
36315357,Minimalist Modern Bed w Desk North Park/Hillcrest!,92104,32.75278,-117.1441,Private room,160.0,1.0,8.0,2019-08-10,4.0,,
36527020,Little piece of paradise,92139,32.68299,-117.03766,Private room,80.0,2.0,0.0,,1.0,,
36568795,Bedroom in Spanish Style House in Sorrento Valley,92126,32.91908,-117.1389,Private room,80.0,2.0,1.0,2019-07-27,1.0,,
16930468,"cozy little apartment, close to downtown,",92103,32.74624,-117.17718,Entire home/apt,76.0,2.0,28.0,2017-11-05,1.0,,
4714055,South Park one bedroom,92104,32.7255,-117.11686,Private room,150.0,1.0,0.0,,1.0,,
6476350,Room in charming craftsman home,92102,32.71612,-117.14661,Private room,50.0,3.0,0.0,,1.0,,
6561652,Central Hillcrest/North Park Border,92104,32.75317,-117.14165,Private room,50.0,3.0,1.0,2015-06-13,1.0,,
11090048,5 Star Oasis on Tecolote Canyon,92117,32.81816,-117.19025,Private room,50.0,3.0,43.0,2019-07-21,1.0,,
12588363,shared ROOM - $2000,92115,32.77938,-117.07761,Shared room,150.0,1.0,1.0,2018-07-16,1.0,,
14184950,"Resort Style Home, Central and Close To Beaches",92117,32.82225,-117.20033,Private room,75.0,2.0,0.0,,1.0,,
14856038,Private Studio close by North Park,92105,32.74556,-117.11241,Entire home/apt,50.0,3.0,105.0,2019-08-05,6.0,,
16362104,Contemporary private room with bathroom in a quiet house,92117,32.83495,-117.21598,Private room,75.0,2.0,54.0,2019-01-01,1.0,,
17687068,Sleep Comfortably Next to Petco Park,92101,32.70814,-117.15504,Private room,150.0,1.0,1.0,2017-12-29,2.0,,
19697164,Spot in Double in La Jolla near UTC and UCSD,92122,32.86558,-117.22451,Shared room,25.0,6.0,2.0,2017-08-30,1.0,,
21581938,"1-br w/ private bath, patio in Scripps Ranch",92131,32.90451,-117.10735,Private room,75.0,2.0,1.0,2018-05-28,1.0,,
22609449,Room with a View!,92111,32.76941,-117.17185,Private room,75.0,2.0,1.0,2018-01-11,1.0,,
23591142,"Private room, soft bed, in sunny San Diego suburbs",92119,32.79529,-117.02071,Private room,75.0,2.0,8.0,2019-07-29,0.0,,
24159192,Cozy private room 1 block from Sunset Cliffs.,92107,32.73586,-117.25167,Private room,50.0,3.0,2.0,2019-03-17,3.0,,
26866906,North Park walking distance to lots of fun.,92104,32.75041,-117.13298,Private room,150.0,1.0,5.0,2018-08-05,1.0,,
29192581,Room with private bath and brand new furniture,92115,32.76926,-117.08063,Private room,75.0,2.0,3.0,2019-02-26,4.0,,
29824407,La Jolla Beach Cottage Sanctuary,92037,32.81404,-117.26159,Private room,150.0,1.0,65.0,2019-07-27,9.0,,
30372095,Private room in Point Loma,92110,32.75376,-117.21968,Private room,50.0,3.0,2.0,2019-01-01,1.0,,
31808965,Quiet place in the heart of Carmel Valley.,92130,32.94564,-117.23565,Private room,50.0,3.0,5.0,2019-06-23,1.0,,
34681992,Comfortable bed in a nice home. Near SDSU and DT,92115,32.74796,-117.06359,Private room,75.0,2.0,0.0,,3.0,,
36241356,Private spacious  1bed\1bath   @ Rancho Bernardo,92127,33.0385,-117.08596,Private room,75.0,2.0,0.0,,0.0,,
35704631,Enchanting Tiki Hut,92117,32.82038,-117.21675,Private room,37.0,4.0,3.0,2019-07-27,5.0,,
149548,Mission Bay Getaway - Near beaches!,92117,32.80157,-117.20093,Private room,49.0,3.0,178.0,2019-07-20,2.0,,
167804,"Mission Bay Retreat Studio, Near Beaches, La Jolla",92117,32.80041,-117.20152,Private room,49.0,3.0,52.0,2019-08-13,2.0,,
4710715,Room near SDSU,92115,32.75943,-117.06616,Private room,49.0,3.0,58.0,2019-07-29,2.0,,
5738584,Bedroom in Linda Vista,92111,32.79541,-117.17595,Private room,49.0,3.0,171.0,2019-08-03,1.0,,
23258409,Home away from home number 2,92111,32.77391,-117.16347,Private room,49.0,3.0,45.0,2019-08-13,2.0,,
29517791,Room 3 in Casa Clairemont,92117,32.83985,-117.17714,Private room,49.0,3.0,6.0,2019-06-06,2.0,,
15101287,Luxury Mission Valley Condo-Full renovated central,92108,32.77189,-117.15173,Private room,145.0,1.0,5.0,2016-11-11,1.0,,
24501198,Comfortable bedroom near UCSD in UTC,92122,32.85624,-117.20972,Private room,48.0,3.0,21.0,2019-06-26,8.0,,
396390,Independent room in the back garden,92103,32.74494,-117.17412,Entire home/apt,70.0,2.0,122.0,2019-08-13,1.0,,
1762939,Mediterranean style private room in La Jolla area,92122,32.86697,-117.22611,Private room,70.0,2.0,69.0,2018-09-30,1.0,,
2250463,"Private Bed & Bath, Close to City",92105,32.72847,-117.09477,Private room,70.0,2.0,4.0,2019-07-23,1.0,,
5993331,Bright private bedroom near UCSD,92037,32.8543,-117.23434,Private room,70.0,2.0,86.0,2019-05-09,2.0,,
17890042,Large Bedroom near UCSD and the beach!,92037,32.85451,-117.23391,Private room,70.0,2.0,41.0,2019-06-17,2.0,,
19871428,Grove Street Hideaway,92102,32.72314,-117.1272,Private room,70.0,2.0,17.0,2018-09-01,1.0,,
21208109,Feel at home,92110,32.75095,-117.22484,Private room,70.0,2.0,3.0,2018-02-25,1.0,,
21503147,Sorrento Valley Home w/ Convenient Amenities,92126,32.91045,-117.16468,Private room,70.0,2.0,27.0,2019-08-06,1.0,,
21737618,Walk to SDSU & Viejas Arena,92115,32.77743,-117.08511,Private room,70.0,2.0,8.0,2019-07-30,2.0,,
26719144,Great separate private one Bedroom with a View,92115,32.7547,-117.06682,Private room,70.0,2.0,3.0,2019-07-28,2.0,,
7872614,Beautiful San Diego HOME   - WEST  Bedroom,92110,32.77964,-117.2068,Private room,46.0,3.0,71.0,2019-08-13,2.0,,
10319109,Private Bedroom with View of Bay,92107,32.75386,-117.24913,Private room,69.0,2.0,8.0,2017-04-18,2.0,,
19347379,Ocean Beach Jewel,92107,32.74213,-117.2539,Entire home/apt,69.0,2.0,161.0,2019-08-17,2.0,,
27092488,"Convention, Getaway, Training, Work? I have room!!",92139,32.67312,-117.04375,Private room,69.0,2.0,1.0,2019-02-28,2.0,,
26687842,Private room central  home queen bed shared-bath,92111,32.79687,-117.17829,Private room,68.0,2.0,7.0,2019-07-22,4.0,,
8771797,1bed with shared bath,92126,32.90232,-117.12295,Private room,45.0,3.0,5.0,2019-05-27,3.0,,
8841898,SCRIPPS RANCH MASTER BEDROOM,92131,32.93296,-117.10303,Private room,45.0,3.0,21.0,2019-03-31,1.0,,
36672858,Open Air Movie Loft,92103,32.73507,-117.17051,Private room,135.0,1.0,10.0,2019-08-04,0.0,,
25941070,Casa Cañedo II,91910,32.62742,-117.0703,Entire home/apt,67.0,2.0,0.0,,1.0,,
34505400,Private Quiet Cozy Studio,92123,32.80532,-117.12572,Entire home/apt,67.0,2.0,6.0,2019-06-30,1.0,,
12633180,Bright room in tranquil setting.,92111,32.76998,-117.17394,Private room,65.0,2.0,74.0,2019-08-04,2.0,,
13815327,Cozy Ocean Beach Casita,92107,32.73932,-117.24748,Entire home/apt,65.0,2.0,194.0,2019-08-15,1.0,,
14519812,kid friendly private room with shared bathroom,92154,32.55924,-117.06973,Shared room,65.0,2.0,1.0,2016-09-12,1.0,,
14773184,Spacious Room in South Park for Quiet Female,92102,32.72285,-117.12999,Private room,65.0,2.0,17.0,2019-07-28,3.0,,
18417872,Historic Home in Downtown San Diego (2),92101,32.72292,-117.16381,Private room,65.0,2.0,48.0,2019-07-04,2.0,,
19611493,Crown Point Beach Home :) Room for rent,92109,32.79597,-117.23863,Private room,65.0,2.0,59.0,2019-08-11,2.0,,
20526197,"Master Bedroom w/King and 50"" Flat Screen Pt Loma",92110,32.74979,-117.21562,Private room,65.0,2.0,0.0,,1.0,,
27360868,"Pacific Beach, great location, cozy!",92117,32.81606,-117.21758,Private room,65.0,2.0,5.0,2019-08-01,2.0,,
29102472,Loft Bed with Amazing Views in Hip & Trendy Area,92101,32.71521,-117.15459,Private room,65.0,2.0,3.0,2018-11-04,1.0,,
31364333,"Triple C Accomodations = comfort, classy and clean",92123,32.78904,-117.14114,Private room,65.0,2.0,4.0,2019-08-03,3.0,,
34021381,D SHOW CONDO/private bath/North Park,92104,32.75717,-117.14023,Private room,65.0,2.0,5.0,2019-08-11,1.0,,
35945255,"Private Room (B) near UCSD,  La Jolla, UTC & more",92122,32.8536,-117.21007,Private room,65.0,2.0,2.0,2019-07-27,2.0,,
3992655,"Clean, sm room off garage in VegHome",92117,32.8283,-117.19826,Private room,42.0,3.0,12.0,2018-05-07,0.0,,
16192224,(B) AFFORDABLE AND QUIET PRIVATE ROOM,92114,32.70833,-117.04882,Private room,42.0,3.0,77.0,2019-07-21,8.0,,
37288025,This is your Couch!,92103,32.74659,-117.15223,Shared room,42.0,3.0,0.0,,9.0,,
6031496,"A couch, in a living room!",92116,32.75978,-117.11546,Private room,125.0,1.0,8.0,2015-09-06,2.0,,
12857084,Lovely Place,92130,32.94743,-117.23648,Private room,125.0,1.0,0.0,,1.0,,
20527993,Beautiful home  in the heart of Hillcrest!,92103,32.74466,-117.16261,Entire home/apt,125.0,1.0,3.0,2018-03-11,39.0,,
24015034,San Diego Getaway,92101,32.71812,-117.15664,Private room,125.0,1.0,0.0,,1.0,,
7034310,2019 Comic Con private room w/ shared bath,92102,32.70681,-117.08995,Private room,31.0,4.0,4.0,2019-07-22,2.0,,
34420740,"Del Mar Highlands, Carmel Valley",92130,32.94824,-117.22605,Private room,41.0,3.0,1.0,2019-07-05,4.0,,
32191673,Urban Surprise Secret Garden,92101,32.72771,-117.15954,Private room,61.0,2.0,6.0,2019-08-05,1.0,,
7228788,"Single Room, 15 min walk comic con",92101,32.71536,-117.15121,Private room,120.0,1.0,1.0,2015-07-11,1.0,,
9312289,Lovely Private Room in Mira Mesa,92126,32.91112,-117.17162,Private room,120.0,1.0,0.0,,1.0,,
9410230,Cozy and quiet room with work space,92126,32.92483,-117.12338,Private room,40.0,3.0,25.0,2019-08-15,1.0,,
9575891,World Passion Project San Diego Outpost,92101,32.71491,-117.14906,Private room,60.0,2.0,152.0,2019-08-11,1.0,,
14009928,Cozy rooms in PB Shared s,92109,32.80383,-117.22027,Shared room,40.0,3.0,14.0,2019-07-21,4.0,,
15379588,Cozy rooms in PB Shared s 2,92109,32.80491,-117.21888,Shared room,40.0,3.0,6.0,2019-07-25,4.0,,
18545049,Laura's room,92109,32.80258,-117.25196,Private room,60.0,2.0,0.0,,1.0,,
20001657,Close to everything! Private bed/bath in Bay Ho,92117,32.82977,-117.22698,Private room,60.0,2.0,6.0,2018-03-04,1.0,,
22387437,"Full bed, smart TV, shared common space",92115,32.75684,-117.05597,Private room,40.0,3.0,25.0,2019-08-09,2.0,,
23964854,Private room with cool skateboards & random art,92119,32.79648,-117.02042,Private room,60.0,2.0,18.0,2019-07-21,0.0,,
26146025,Private room at Pacific Beach,92109,32.80609,-117.25982,Private room,120.0,1.0,6.0,2019-07-15,1.0,,
26681990,Cozy Room in a scenic neighborhood in San Diego,92120,32.81538,-117.06207,Private room,40.0,3.0,26.0,2019-08-05,3.0,,
26983611,"Downtown High-end condo, one room min one month",92101,32.70817,-117.16227,Private room,120.0,1.0,2.0,2018-12-04,6.0,,
30033409,1 room for rent in 1700 sq ft townhome- San Diego,92129,32.9628,-117.15711,Private room,120.0,1.0,5.0,2019-02-19,6.0,,
34947014,"Room 2 in home, is 3 miles from Down town",92105,32.7304,-117.11146,Private room,30.0,4.0,3.0,2019-07-29,2.0,,
36069266,Normal Heights- a place to visit,92116,32.76684,-117.12256,Shared room,40.0,3.0,0.0,,1.0,,
8509032,Private Room,92111,32.80964,-117.16193,Private room,59.0,2.0,12.0,2019-05-12,12.0,,
8992670,Boho Chic Bungalow Near Downtown,92102,32.71563,-117.13683,Private room,59.0,2.0,12.0,2016-07-24,1.0,,
12919481,Guest room with shared bath on 2nd floor.,92109,32.7794,-117.25171,Private room,59.0,2.0,120.0,2019-08-16,1.0,,
13560398,Feathery green Master door to back,92117,32.8368,-117.19582,Private room,59.0,2.0,4.0,2018-09-03,5.0,,
19717220,Spanish Bungalow,92115,32.7612,-117.09835,Entire home/apt,118.0,1.0,1.0,2017-07-20,1.0,,
21590953,Comfortable Point Loma House,92106,32.74894,-117.22062,Private room,59.0,2.0,52.0,2019-08-10,2.0,,
33874737,Private Room in Comfortable Point Loma House,92106,32.74645,-117.21948,Private room,59.0,2.0,13.0,2019-08-14,2.0,,
36316127,Awe-inspiring living room space.,92106,32.74274,-117.22752,Shared room,59.0,2.0,0.0,,3.0,,
36885692,Peaceful Room Near SDSU,91942,32.76591,-117.04225,Private room,59.0,2.0,1.0,2019-07-28,3.0,,
3563844,Cozy Normal Heights Oasis - Private BR & Bathroom,92116,32.76059,-117.12294,Private room,39.0,3.0,22.0,2019-03-16,3.0,,
18406609,San Diego Private Room w/ shared jack n Jill bath,92129,32.94797,-117.12864,Private room,39.0,3.0,9.0,2018-11-14,8.0,,
20056793,Beautiful private bedroom/bathroom - gated,92128,32.96671,-117.08663,Private room,39.0,3.0,11.0,2019-07-13,1.0,,
27165078,San Diego Central home single bed shared-bath,92111,32.79752,-117.17724,Private room,39.0,3.0,10.0,2019-07-21,4.0,,
36702241,Just a hop skip and a Jump,92101,32.71277,-117.14922,Private room,117.0,1.0,0.0,,0.0,,
29821990,"Clean, Comfy, Safe!",92110,32.76633,-117.19474,Private room,58.0,2.0,9.0,2019-07-14,1.0,,
5144341,1 BED / 1 BATH,92109,32.80886,-117.25643,Private room,115.0,1.0,1.0,2015-11-17,1.0,,
6018662,Cozy Bedroom in Peaceful Home,92154,32.57647,-117.07526,Private room,38.0,3.0,121.0,2019-07-29,4.0,,
11145728,San Diego Convention/Conference Convenience,92102,32.7148,-117.14572,Private room,57.0,2.0,74.0,2019-08-04,1.0,,
23055951,Home away from home,92111,32.77271,-117.16473,Private room,38.0,3.0,63.0,2019-08-10,2.0,,
19136622,Breezy Garden Room (Bathroom in Main House),92154,32.57809,-117.07509,Private room,37.0,3.0,55.0,2019-08-13,4.0,,
170421,Traveler's Haven 2 - Central to all,92126,32.91123,-117.13099,Private room,55.0,2.0,53.0,2019-07-31,2.0,,
3762435,"Cozy Room, Great Price!",92111,32.81863,-117.15988,Private room,55.0,2.0,76.0,2019-08-10,12.0,,
3884876,Lexury condo in La Jolla area,92037,32.87322,-117.21663,Shared room,110.0,1.0,1.0,2014-08-31,1.0,,
8859807,Elegant & Comfortable Room & Bath,92131,32.89865,-117.10124,Private room,55.0,2.0,32.0,2019-02-11,1.0,,
13174149,Nice Place in Little Italy,92101,32.82036,-117.20767,Private room,110.0,1.0,0.0,,2.0,,
19947535,Serene living,92130,32.94192,-117.22421,Private room,55.0,2.0,0.0,,1.0,,
22356913,Clean & Modern Private Room w/ Shared Bathroom,92120,32.79413,-117.08085,Private room,55.0,2.0,8.0,2018-08-15,2.0,,
23853868,North park condo,92104,32.75402,-117.13779,Entire home/apt,110.0,1.0,1.0,2018-03-30,1.0,,
24054529,Cozy Crown Point Home/Room for rent,92109,32.79416,-117.238,Private room,55.0,2.0,63.0,2019-07-29,2.0,,
33453493,La Jolla UTC Private Room & Bath,92122,32.86068,-117.2198,Private room,55.0,2.0,15.0,2019-06-22,1.0,,
36693965,Relaxing Bedroom in Peaceful Home,92154,32.57781,-117.07585,Private room,36.0,3.0,3.0,2019-08-10,4.0,,
36707192,Sunny Bedroom in Peaceful Home,92154,32.57655,-117.07425,Private room,36.0,3.0,4.0,2019-08-12,4.0,,
3376136,Home away from home - Rancho Bernardo,92127,33.02779,-117.08505,Private room,35.0,3.0,13.0,2019-05-13,2.0,,
24349434,Gorgeous close to La Jolla!,92117,32.84061,-117.18984,Private room,35.0,3.0,9.0,2019-07-29,4.0,,
